ville,adresse,type,date,prix,surface,operation,description,surface_predicted
Ait Melloul,Toute la ville,Terrain,14/02/2026,770000,77.6,à vendre,Lotissement Assafa Ait Melloul,True
Mohammedia,Partie Est,Terrain,02/03/2026,780000,77.7,à vendre,Excellent terrain commercial à Al Andalous Mohammedia,True
Tanger,Centre,Terrain,08/05/2026,636000,296.0,à vendre,Terrain 296 m² VILLA R 1 Route de Rabat,False
Casablanca,Roches Noires,Appartement,19/02/2026,8500,49.4,à louer,Appartement vide neuf à louer à Roches noire,True
Temara,Maghreb Arabi,Appartement,19/02/2026,750000,67.0,à vendre,Appartement à vendre 67 m² à 10min de Hay Riad,False
Tanger,Achakar,Local,14/02/2026,350000,53.3,à vendre,3 Magasins à vendre avec bonne prix,True
Essaouira,Route de Safi,Terrain,19/02/2026,300000,52.1,à vendre,Vend mon lot de terrain à Région d Essaouira,True
Kénitra,Mimosas,Appartement,10/02/2026,8000,49.7,à louer,Apparemment meublé 100m2 à louer kenitra,True
Bouznika,Plage Oued Cherrat,Appartement,05/03/2026,720000,77.4,à vendre,Appartement sans vis à vis à costa bouznika,True
Rabat,Hay Riad,Appartement,05/02/2026,13500,49.5,à louer,Appartement meublé avec piscine à prestigia Ryad,True
Tanger,Autre secteur,Maison,09/02/2026,3700000,135.3,à vendre,Maison à vendre à Awama 2,True
Salé,Hay Oued Dahab,Appartement,12/02/2026,3900000,137.8,à vendre,Calme secteur bien,True
Tétouan,Al Mallalienne,Terrain,01/02/2026,150000,49.9,à vendre,Terrain titré dans un excellent emplacement,True
Sidi Bouknadel,Toute la ville,Appartement,07/03/2026,1700000,86.0,à vendre,Appartement à vendre 86 m² à Sidi Bouknadel,False
Casablanca,Sidi Bernoussi,Local,27/02/2026,360000,54.5,à vendre,Magasin à vendre,True
Skhirat,Ain el Hayat,Maison,08/05/2026,1110000,85.9,à vendre,Opportunité immobilière unique à Skhirat,True
Fès,Route de Sefrou,Bureau,15/03/2026,720000,77.2,à vendre,Bureau loué à vendre,True
Berrechid,Toute la ville,Appartement,27/02/2026,460000,64.0,à vendre,Appartement lumineux 64m² 2ème Berrechid,False
Marrakech,Route de Casablanca,Terrain,07/03/2026,300000,52.7,à vendre,Terrain avec vue sur l atlas à Marrakech,True
Chichaoua,Toute la ville,Terrain,07/03/2026,130000,50.5,à vendre,Terrain agricole à vendre,True
Marrakech,Route d'Amezmiz,Villa,12/03/2026,4300000,135.4,à vendre,Villas de Prestige Vue sur l Atlas Route d Amizmiz,True
Rabat,Hay Riad,Appartement,25/02/2026,15000,160.0,à louer,Appartement meublé à louer 160 m² à Rabat,False
Ouislane,Toute la ville,Local,08/02/2026,400000,56.7,à vendre,Local pour magasins très urgent,True
Casablanca,Autre secteur,Appartement,15/03/2026,1600,50.5,à louer,Appartement à Zenata,True
Marrakech,Hivernage,Terrain,05/02/2026,6500000,136.4,à vendre,Terrain pour villa à Golf Arkan,True
Agadir,Abattoirs,Local,01/02/2026,400000,6.0,à vendre,Magasin à vendre 6 m² Emplacement stratégique,False
Kénitra,alliance,Appartement,09/03/2026,720000,77.2,à vendre,Appartement à vendre,True
Agadir,Autre secteur,Terrain,09/03/2026,850000,78.5,à vendre,Terrain Titré Oasis D ALMA 15 mn d Agadir,True
Marrakech,Allal El Fassi,Bureau,12/02/2026,10000,49.9,à louer,Bureau avec deux façades sur rue à louer mensuellement,True
Biougra,Toute la ville,Terrain,01/02/2026,360000,55.1,à vendre,Terrain 80m Commercial parcelle commerciale titrée de 80m,True
Mohammedia,Centre Ville,Appartement,10/03/2026,4500,48.5,à louer,Studio meublé neuf,True
Casablanca,Hay Hassani,Appartement,14/02/2026,3100000,135.7,à vendre,149074 Vente Appt à Casablanca Ferme Bretonne de 1,True
Rabat,Autre secteur,Villa,19/02/2026,6000000,136.4,à vendre,Villa à vendre Bouskoura,True
Berrechid,Toute la ville,Terrain,14/02/2026,580000,65.5,à vendre,Ferme moderne,True
Casablanca,Anfa,Appartement,14/02/2026,12000,49.9,à louer,141694 Appt à louer à 12000DH à Ain Diab,True
Fès,Oued Fès,Appartement,07/03/2026,700000,74.9,à vendre,Appartements modernes a vendre,True
Had Soualem,Toute la ville,Appartement,22/02/2026,255000,49.9,à vendre,Appartement bien ensoleillé à vendre,True
Mohammedia,Mimosas,Appartement,27/02/2026,850000,77.6,à vendre,appartement à vendre,True
Marrakech,Oued Ourika,Terrain,19/02/2026,800000,77.5,à vendre,Hectare et demi à vendre,True
Machraa El Ain,Toute la ville,Maison,25/02/2026,600000,66.0,à vendre,Grande maison avec jardin à vendre à Adwar Machroue El Ain,True
Marrakech,Guéliz,Appartement,08/05/2026,1498000,65.0,à vendre,Appartement en vente 65m² à Gueliz Piscine Rooftop,False
Temara,Centre Ville,Appartement,16/02/2026,5500,47.8,à louer,Appartement meublé à côté de Mac Donald s,True
Meknès,Riad Toulal,Terrain,08/02/2026,440000,58.0,à vendre,terrain lot villa riad toulal 2,True
Meknès,Hamria,Appartement,27/02/2026,3500,49.9,à louer,Appartement Cente ville Hamria,True
Temara,Wifak,Appartement,28/03/2026,1140000,89.6,à vendre,Appartement à vendre Temara Wifak,True
Agadir,Zone Industrielle Agadir,Appartement,23/03/2026,3500,50.5,à louer,Studio à louer à Agadir à hay Salam,True
Casablanca,Ain Sebaa,Appartement,20/04/2026,4500,49.9,à louer,Plusieurs Haut Standing Couple 3Filles Célibats,True
Marrakech,Rmila,Local,13/04/2026,1800000,124.9,à vendre,Local à vendre à Rmila,True
Mohammedia,Autre secteur,Villa,21/04/2026,2900000,132.8,à vendre,Villa haut Standing avec piscine,True
Marrakech,Guéliz,Appartement,07/05/2026,1500000,111.2,à vendre,appartement avec grande terrasse parking titré,True
Tanger,Drissia,Bureau,07/05/2026,1780000,165.0,à vendre,Bureaux de 126 à 165m² à Mly Ismaïl Centre Tanger,False
Tétouan,Centre ville,Maison,28/03/2026,3000000,133.0,à vendre,Maison indépendante propriété ou commerciale,True
Agadir,Centre Ville,Local,04/04/2026,5000,48.1,à louer,Garage à louer rue Souk Lahd,True
Tanger,Aharrarine,Appartement,18/04/2026,2300,48.3,à louer,Appartement à louer gare routière Tanger,True
Bouskoura,Bouskoura centre,Appartement,31/03/2026,6000,85.0,à louer,Appartement à louer 85m² à Andalouse Bouskoura,False
Skhirat,Ain el Hayat,Maison,06/05/2026,1110000,85.9,à vendre,DERNIÈRE CHANCE MAISON À VENDRE À SKHIRAT Rabat,True
Casablanca,Maârif Extension,Appartement,26/03/2026,6000,100.0,à louer,Appartement à louer 100 m² à Casablanca,False
Nador,Autre secteur,Terrain,21/04/2026,40000,50.3,à vendre,Terrain à bâtir dans le village d Arkman,True
Meknès,Autre secteur,Appartement,14/03/2026,320000,85.0,à vendre,Appartement à vendre 85 m² à Meknès,False
Marrakech,Route de Casablanca,Appartement,31/03/2026,2450000,132.7,à vendre,Appartement de luxe à vendre à Marrakech,True
Mdiq,Toute la ville,Terrain,15/04/2026,302000,50.3,à vendre,TERRAIN ZONE URBAINE MDIQ,True
Fnideq,Toute la ville,Appartement,05/04/2026,630000,66.2,à vendre,Bel appartement Fnideq,True
Casablanca,Almaz,Bureau,29/03/2026,550000,62.2,à vendre,Bureau emplacement stratégique,True
Marrakech,Allal El Fassi,Appartement,27/04/2026,250,50.2,à louer,Appartement Allal El Fassi aujourd hui,True
Salé,Sala El Jadida,Terrain,14/04/2026,6000000,132.0,à vendre,Ferme à vendre,True
Fès,Autre secteur,Appartement,20/03/2026,170000,48.0,à vendre,Appartement à vendre 48 m² à Fès,False
Béni Mellal,Toute la ville,Terrain,25/04/2026,240000,50.3,à vendre,Terrain résidentiel à vendre à Beni Mellal,True
Oulad Salah,Toute la ville,Terrain,07/04/2026,2600000,133.0,à vendre,Terrain de 4 hectares après Victoria,True
Salé,Tabriquet,Local,29/03/2026,1300000,89.3,à vendre,VENTE LOCAL polyvalent café,True
Rabat,Hay Riad,Appartement,27/04/2026,4700000,134.6,à vendre,Appartement Vue Nakhil à vendre,True
El Jadida,Autre secteur,Maison,23/04/2026,380000,55.5,à vendre,Maison à vendre à Othmania,True
Béni Mellal,Toute la ville,Terrain,04/04/2026,260000,50.3,à vendre,Terrain 100m titré,True
Cabo Negro,Toute la ville,Appartement,16/04/2026,500,50.3,à louer,Appartement à louer Résidence Tamuda Cabo Negro,True
Fès,Narjis,Appartement,25/04/2026,1900,49.3,à louer,appartement à côté de CHU FES et de fes shore,True
Casablanca,Maarif,Local,16/03/2026,1450000,110.7,à vendre,Magasin 60m Neuf A Maarif Extension,True
Kénitra,Khabazat,Maison,09/04/2026,650000,66.0,à vendre,Maison RDC à vendre à rénover Afca riad,True
Casablanca,Roches Noires,Appartement,03/04/2026,4000,50.3,à louer,Studio vide neuf centre ville roches noires,True
Fès,Autre secteur,Appartement,11/04/2026,170000,50.2,à vendre,Appartement à vendre à Fès,True
Had Soualem,Toute la ville,Appartement,20/04/2026,550000,62.3,à vendre,Les plus beaux appartements sur la rue avec soutien meilleure subdivision 90m à 125m,True
Marrakech,Route d'Ourika,Villa,29/03/2026,4900000,300.0,à vendre,Villa de luxe 300 m² avec piscine hammam,False
Rabat,Yacoub El Mansour,Appartement,23/04/2026,9500,109.0,à louer,Appartement à louer 109 m² à Rabat,False
Sidi Rahal,Toute la ville,Terrain,25/04/2026,600000,5000.0,à vendre,5000 m² titrés avec permis de construire villa avec piscine,False
Had Soualem,Toute la ville,Terrain,09/04/2026,302000,50.3,à vendre,3 Terrains à vendre Had Soualem Lotiss Malak Sahel,True
Meknès,Hamria,Appartement,19/04/2026,760000,77.7,à vendre,appartement essaadiyine,True
Casablanca,Oulfa,Local,30/03/2026,3200,25.0,à louer,Local commercial 25 m² à Oulfa Chahdia,False
Nouaceur,Toute la ville,Appartement,28/03/2026,360000,60.0,à vendre,Appartement à louer 60 m² à Nouaceur,False
Marrakech,Hôpital Militaire,Appartement,11/04/2026,1100000,78.0,à vendre,Appartement 78m² avec parking sous sol,False
Casablanca,Bourgogne,Local,27/04/2026,6000,47.8,à louer,Snack à louer Ziraoui,True
Marrakech,Guéliz,Appartement,26/03/2026,1500000,111.8,à vendre,Appartement au cœur de Guéliz à côté de Macdo,True
Tanger,Marjane,Appartement,09/04/2026,300,48.7,à louer,Appartement à louer à la journée Tanger,True
Dar Bouazza,Toute la ville,Appartement,20/04/2026,3605000,135.6,à vendre,À vendre rez de jardin avec piscine privées,True
Casablanca,Oulfa,Appartement,14/03/2026,1150000,89.4,à vendre,Propriétaire à l étranger À NE PAS RATER,True
Berrechid,Toute la ville,Appartement,18/03/2026,3500,50.5,à louer,Appartement équipé à louer à Berrechid,True
Kénitra,Mimosas,Appartement,25/04/2026,6000,50.0,à louer,Appartement meublé à Kénitra mimosas,True
Tiznit,Toute la ville,Appartement,08/04/2026,1600,133.0,à louer,Appartement à louer 133 m² à Tiznit,False
Casablanca,Maarif,Local,05/04/2026,850000,78.0,à vendre,Pas de porte à céder,True
Bouskoura,Victoria,Appartement,07/04/2026,5500,85.0,à louer,Appartement à louer 85 m² à Bouskoura,False
Casablanca,Lissasfa,Appartement,21/04/2026,1400,50.3,location de vacances,Colocation pour fille dans un très joli appartement,True
Casablanca,Hay Hassani,Appartement,08/04/2026,18000,50.2,à louer,178435 Appt à louer à 18000DH à Casablanca Finance,True
Marrakech,M'Hamid,Appartement,21/04/2026,550000,61.9,à vendre,Appt Jardins de Chrifia Marrakech Appartement 55M,True
Casablanca,Sidi Maarouf,Bureau,25/03/2026,2400,50.9,à louer,Bureau privatif pour 2 personnes Sidi Maarouf,True
Casablanca,La Gironde,Appartement,13/04/2026,990000,83.9,à vendre,Bel appartement à La Gironde,True
Agadir,Hay Dakhla,Appartement,01/05/2026,2100,50.3,à louer,Magasin dans le quartier Dakhla employées recherchées,True
Tamesna,Toute la ville,Appartement,07/04/2026,420000,58.3,à vendre,Bel appartement,True
Bouskoura,Bouskoura centre,Local,17/04/2026,13000,50.3,à louer,Magasins commerciaux face à l école Elbilia,True
Casablanca,Lissasfa,Appartement,30/03/2026,430000,66.0,à vendre,Appartement à vendre 66 m² à Casablanca,False
Midelt,Toute la ville,Appartement,21/03/2026,300,70.0,à louer,Appartement à louer 70 m² à Midelt,False
Casablanca,Errahma,Local,15/04/2026,60000,48.9,à louer,Salle de sport à louer,True
Skhirat,Autre secteur,Maison,23/03/2026,2400000,133.2,à vendre,Maison neuve,True
Casablanca,Maarif,Appartement,25/03/2026,1280000,91.3,à vendre,Studio 61m Haut standing A Maarif,True
Kénitra,Autre secteur,Terrain,04/04/2026,800000,77.6,à vendre,Hectare et sept ouvriers enregistrés à H jama Tifelt,True
Temara,Autre secteur,Maison,11/04/2026,4400000,135.6,à vendre,Maison à vendre,True
Casablanca,Aïn Chock,Appartement,18/04/2026,1800,51.3,à louer,Studio à louer pour filles 30m en terrasse quartier M Abdellah,True
Rabat,Hay Riad,Appartement,30/03/2026,7500,50.0,à louer,Joli studio meublé à Préstigias Hay Ryad,True
Casablanca,Ain Sebaa,Local,26/04/2026,880000,81.2,à vendre,Local commercial à Casablanca,True
Agadir Melloul,Toute la ville,Appartement,03/04/2026,550000,85.0,à vendre,Appartement à vendre 85 m² à Ait Melloul Agadir,False
Bouskoura,Bouskoura centre,Bureau,07/04/2026,490000,60.7,à vendre,Bureau neuf 49 m2 à Crystal 1 Al Andalous,True
Agadir,Centre Ville,Appartement,02/05/2026,250,48.1,à louer,Appartement meublé à louer à la journée,True
Rabat,Hay Riad,Villa,27/04/2026,6600000,134.6,à vendre,Villa familiale à Hay Riad proche Nakhil,True
Rabat,Hay Nahda,Local,18/03/2026,16000,50.0,à louer,Magasin à louer,True
Casablanca,Aïn Chock,Appartement,06/05/2026,1238000,99.0,à vendre,Appartement à vendre 99 m² à Casablanca,False
Zenata,Toute la ville,Appartement,13/04/2026,480000,92.0,à vendre,Appartement 92 m² à vendre à Dyar Mansour Zenata,False
Casablanca,Racine,Local,27/04/2026,5500000,135.6,à vendre,Café restau lounge à vendre à Racine,True
Benslimane,Autre secteur,Terrain,23/04/2026,698000,74.7,à vendre,Terrain Commercial Benslimane excellent,True
Tanger,Al Warda,Appartement,03/04/2026,3000,48.7,à louer,Appartement vide à louer près de ENCG,True
Marrakech,Hivernage,Appartement,07/05/2026,25000,50.2,à louer,Appartement 2 pièces 70m2 meublé,True
Casablanca,Autre secteur,Villa,25/04/2026,5900000,834.0,à vendre,Villa de 834m² à vendre à 12 min de l Almaz Casablanca,False
Casablanca,Racine,Appartement,26/04/2026,9500,100.0,à louer,Appartement à louer 100 m² à Racine top,False
Marrakech,Majorelle,Appartement,04/04/2026,1400000,128.0,à vendre,Appartement à vendre 128 m² à Marrakech,False
Tanger,Tanja Balia,Maison,25/03/2026,1900000,124.6,à vendre,Maison semi finie à vendre,True
Safi,Autre secteur,Villa,14/03/2026,1600000,125.7,à vendre,Safi route Mezoughan,True
Sidi Rahal,Toute la ville,Appartement,21/04/2026,300000,54.0,à vendre,Appartement à vendre 54 m² à Sidi Rahal,False
Rabat,Hay Riad,Appartement,03/04/2026,3450000,170.0,à vendre,Appartement à vendre 170 m² à Hay Riad,False
Rabat,Agdal,Appartement,29/03/2026,15000,50.0,à louer,Magnifique Appartement à la résidence Les Perles,True
Casablanca,Oasis,Villa,18/04/2026,7600000,528.0,à vendre,Villa 528 m² à retaper 4 chambres calme,False
Taza,Toute la ville,Terrain,14/04/2026,980000,84.2,à vendre,Terrain à vendre,True
Marrakech,Route de Tahanaoute,Terrain,01/04/2026,9500000,134.8,à vendre,Terrain 1 Hectare Route de Tahanout avec autorisation,True
Agadir,Illigh,Villa,07/04/2026,13000000,135.6,à vendre,Deux villas sont à vendre dans le quartier d Iligh,True
Marrakech,Targa,Appartement,04/04/2026,640000,65.8,à vendre,Appartement Rez de Chaussée À Vendre Prix Fixe,True
Agadir,El Houda,Appartement,03/05/2026,800000,77.8,à vendre,Appartement El Houda,True
Moulay Bousselham,Toute la ville,Appartement,07/04/2026,350,50.3,à louer,Appartement à Moulay Bousalham avec une vue sur le lac,True
Marrakech,Route d'Amezmiz,Terrain,20/04/2026,45000,50.2,à vendre,Terrain route amezmiz bonne affaire,True
Rabat,Agdal,Appartement,13/04/2026,3400000,132.1,à vendre,Appartements à vendre à l Agdal,True
Meknès,Autre secteur,Appartement,25/04/2026,591000,50.3,à vendre,Duplex à vendre quartier Mansour,True
Casablanca,Quartier des Hôpitaux,Appartement,25/03/2026,700000,75.2,à vendre,Studio 30m Neuf Proche Tram Anoual,True
Nouaceur,Toute la ville,Appartement,31/03/2026,7000,50.5,à louer,Appartement meublé à louer,True
Tahannaout,Toute la ville,Terrain,05/04/2026,475000,61.4,à vendre,Lot de villa 200 m2 titré,True
Salé,Said Hajji,Appartement,25/04/2026,1054000,49.0,à vendre,Appartement à vendre,True
Al Hoceima,Toute la ville,Appartement,04/04/2026,2000,50.3,à louer,Ajdir Al Hoceima,True
Casablanca,Marina,Appartement,29/03/2026,2200,60.0,location de vacances,Appartement colocation 60 m² à Casablanca,False
Casablanca,Autre secteur,Appartement,27/04/2026,6000,131.0,à louer,Duplex à louer 131 m² à Casablanca,False
Casablanca,Oulfa,Appartement,09/04/2026,2500,54.0,à louer,Appartement à louer 54 m² à Casablanca,False
Rabat,Souissi,Villa,14/03/2026,12900000,135.2,à vendre,Magnifique villa à un prix raisonnable à souissi,True
Saidia,Toute la ville,Appartement,05/04/2026,1081000,50.3,à vendre,Saidia Quartier Tanger Saidia,True
Casablanca,Abdelmoumen,Bureau,06/05/2026,10000,50.3,à louer,Bureau premium à louer Abdelmoumen,True
Drargua,Toute la ville,Appartement,08/04/2026,280000,60.0,à vendre,Appartement à vendre 60 m² à Drarga Iguidar,False
Marrakech,Hivernage,Appartement,28/03/2026,8000,50.4,à louer,Appartement vide à louer longue durée Hivernage,True
Marrakech,Ancienne Médina,Villa,21/04/2026,3500000,134.8,à vendre,Riad de charme à vendre Ancienne Médina,True
Fès,Route Ain Chkaf,Appartement,26/04/2026,3000,50.2,à louer,Appartement neuf,True
Casablanca,Hay El Farah,Appartement,23/04/2026,780000,86.0,à vendre,Appartt à vendre 86 m² à Casa HAY FARAH,False
Rabat,Agdal,Appartement,26/04/2026,2850000,132.8,à vendre,Appartement Agdal proximité gare de Rabat,True
Nador,Centre Ville,Local,31/03/2026,1000000,82.4,à vendre,Local commercial à vendre,True
Casablanca,2 Mars,Appartement,06/05/2026,1606500,119.0,à vendre,Appartement à vendre 119 m² sur 2mars,False
Agadir,Founty,Appartement,14/04/2026,12500,80.0,à louer,Appartement à louer 80 m² à Agadir,False
Marrakech,M'Hamid,Local,09/04/2026,150000,50.2,à vendre,Local commercial,True
Kénitra,Bir Rami,Terrain,28/03/2026,940000,81.6,à vendre,Terrain villa Sania,True
Casablanca,Oulfa,Appartement,09/04/2026,3500,85.0,à louer,Appartement à louer 85 m² à Casablanca,False
Marrakech,Guéliz,Terrain,30/04/2026,26000,49.0,à vendre,Terrain à vendre Guéliz R plus 5,True
Marrakech,Sidi Abbad,Villa,21/03/2026,40000,50.4,à louer,Villa à louer commerciale sidi abbad Marrakech,True
Agadir,Tamraght,Appartement,03/04/2026,3500,50.0,à louer,Appartement à louer 50 m² à Agadir,False
Settat,Hay Mabrouka,Appartement,20/03/2026,370000,90.0,à vendre,Appartement à vendre 90 m² à Settat,False
Tanger,Marjane,Appartement,17/04/2026,1300000,88.1,à vendre,Superbe appartement à vendre près de Marjane route de Rabat,True
Tanger,El Baraka,Appartement,11/04/2026,410000,50.0,à vendre,Appartement à vendre 50 m² à Tanger,False
